"자치구명","생년월일","성별","동일세대_학령기인구수","동일세대_미취학아동수","직업군","세대주여부","1인가구여부","주택보유여부","대출여부","연체여부","사업자여부","동일세대_세대원_수","추정연소득","추정연소득_백분위","총자산평가금액","순자산평가금액","차량보유","주택보유건수","자가거주여부","주택보유건수_가구기준","자가거주여부_가구기준","총대출약정금액","총대출건수","총대출잔액","은행업종대출잔액","주택담보대출잔액","신용대출잔액","자동차대출잔액","LTV","가구단위_LTV","연체건수","연체금액","연체일수","주택담보대출분기상환금액","카드소비금액","신용카드소비금액","체크카드소비금액","일시불이용금액","할부이용금액","현금서비스이용금액","해외카드이용금액","생애최초주택구입연월","카드사_최근1년월평균_이용금액","온라인 카드사용 금액","오프라인 카드사용 금액","온라인_카드사용금액_백분위수","오프라인_카드사용금액_백분위수","사업체건수","사업자카드이용액","사업자대출잔액","연매출추정금액","가구_추정연소득","가구_총자산평가금액","가구_순자산평가금액","가구_차량보유수","가구_총대출약정금액","가구_대출건수","가구_총대출잔액","가구_대출연체건수","가구_카드연체건수","가구_대출연체금액","가구_카드연체금액","가구_신용카드소비금액","가구_체크카드소비금액"
"노원구",1981,"여",5,0,420,0,0,0,0,0,0,10,51000,14,318100,322500,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,9387,169,7808,4236,0,0,NA,1,0,367000,100,71,0,0,0,0,160000,1716210,1716210,0,299100,1,306142,0,0,0,0,35993,676
"구로구",2008,"여",3,0,910,0,0,0,0,0,0,10,13000,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,185000,1133680,978570,0,132500,4,130000,0,0,0,0,23376,421
"영등포구",1944,"여",3,0,510,0,0,1,1,0,0,10,30000,51,1264250,913340,0,1,3,0,0,160000,4,148919,12853,0,0,0,0,0,0,0,0,0,10621,10621,0,10813,0,0,10,200203,NA,NA,NA,NA,NA,0,0,0,0,215240,6710000,6459000,0,697800,11,659550,0,0,0,0,28695,846
"강서구",1998,"남",2,1,910,0,0,0,0,0,0,10,22000,78,223380,222900,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,1333,1208,0,0,0,NA,1,0,0,100,100,0,0,0,0,173000,1558410,1558410,0,92670,18,106728,1,0,4439,0,32225,11452
"서초구",1967,"남",2,0,440,0,0,0,0,0,0,10,147000,1,1276630,1218750,0,0,3,1,1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,11282,11282,0,8985,98,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,385000,8442100,8101010,1,165647,1,169503,0,0,0,0,189336,59878
"용산구",2004,"여",7,2,910,0,0,1,0,0,0,10,16000,95,371000,370000,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,232,242,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,2647580,2582540,0,20000,1,15000,0,0,0,0,2935,230
"노원구",1976,"여",6,1,510,0,0,1,1,0,1,10,71000,6,915280,702740,0,1,1,1,1,554913,3,409016,131556,280330,17002,0,0.2,0.3,0,0,0,3200,36204,33443,2761,5544,5202,20350,0,201004,1,189000,1565000,73,35,2,2941,330000,140000,239000,6181420,5706720,0,817000,10,498324,0,0,0,0,66394,17293
"강서구",1931,"남",1,0,910,0,0,1,1,0,0,10,31000,47,980000,980000,0,1,1,2,1,3800,3,5000,6063,0,4189,0,0,0,0,0,0,0,3389,3389,0,3153,0,4000,0,201505,NA,NA,NA,NA,NA,0,0,0,0,216000,6062000,6111546,1,0,0,0,0,0,0,0,29364,20321
"서초구",1982,"여",5,0,910,0,0,0,1,0,0,10,37000,32,1429680,1481520,0,0,3,0,3,37300,2,1513,2328,0,0,0,0,0,0,0,0,0,7038,765,6273,6602,70,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,229000,5177770,5276080,0,0,0,0,0,0,0,0,25117,11833
"관악구",1961,"여",0,3,910,0,0,1,1,0,0,10,20000,85,107960,107960,0,1,1,0,0,75000,13,99000,105650,0,56421,0,0,0,0,0,0,0,6219,6162,57,2156,3076,0,215,201802,NA,NA,NA,NA,NA,0,0,0,0,172000,1708330,1641780,0,270000,5,186224,0,0,0,0,15634,2758
"성동구",1969,"남",1,0,420,0,0,0,1,0,0,10,38680,29,151530,151530,0,0,3,3,0,19000,1,4716,0,0,0,0,0,0,0,0,0,0,7195,7195,0,2436,5013,0,0,NA,1,461000,0,58,100,0,0,0,0,152000,1351360,1323740,0,80000,2,119624,0,0,0,0,21853,2171
"영등포구",2010,"여",3,0,910,0,0,0,0,0,0,10,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,209000,3408360,3382600,1,149670,3,127950,0,0,0,0,32620,998
"은평구",1998,"남",2,0,910,0,0,1,0,0,0,10,18000,92,798900,796400,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201609,NA,NA,NA,NA,NA,0,0,0,0,142000,1619920,1627920,0,0,0,0,0,0,0,0,340,8854
"강남구",1982,"남",3,0,420,0,0,0,0,0,0,10,53000,13,512620,510350,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,3009,0,2804,197,0,635,NA,1,205000,0,72,100,0,0,0,0,142000,1820000,1688630,0,130500,3,106728,0,0,0,0,21853,1147
"동작구",1994,"남",0,0,910,0,0,0,1,0,0,10,23000,74,134250,127680,0,0,3,0,0,3000,1,2050,2328,0,0,0,0,0,0,0,0,0,20321,0,20321,32272,0,0,21942,NA,11,9246000,4035000,2,11,0,0,0,0,154480,3216850,3138480,0,59000,3,41207,0,0,0,0,4550,20930
"성동구",1997,"남",1,0,910,0,0,0,0,0,0,10,22000,78,507700,512620,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,239680,3810920,3776410,0,43000,2,41207,0,0,0,0,5009,14696
"용산구",1978,"여",4,0,510,0,0,0,0,0,0,10,38000,30,700000,697740,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,76,71,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,149400,2513290,2582540,1,5700,1,0,0,0,0,0,1185,2235
"서초구",1980,"여",6,0,420,0,0,0,0,0,0,10,51000,14,2289660,2109100,0,0,3,1,3,0,0,0,0,0,0,0,0,0.04,0,0,0,0,3428,3428,0,3471,0,0,104,NA,NA,NA,NA,NA,NA,0,0,0,0,211200,9726270,9516648,0,486960,4,511137,0,0,0,0,23919,0
"강서구",2006,"여",4,2,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,205,0,0,0,NA,1,0,0,100,100,0,0,0,0,139960,1558410,1558410,0,181000,3,179803,0,0,0,0,7099,3832
"강동구",1970,"남",3,0,910,0,0,0,1,0,0,10,30000,51,207750,210000,0,0,3,0,3,17880,1,14031,0,0,0,0,0,0,0,0,0,0,7069,6995,74,159,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,263880,2894620,2896490,0,610700,13,469765,0,0,0,0,40815,841
"중구",1981,"여",3,1,420,0,0,0,0,0,0,10,34000,39,148580,141140,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11894,11894,0,12388,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,129230,1595440,1627920,0,66000,2,19748,0,0,0,0,10790,0
"서초구",1935,"남",2,0,510,0,0,0,0,0,0,10,39000,28,235580,235580,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,1180,0,1283,0,0,0,201612,1,0,0,100,100,0,0,0,0,223470,6181420,6111546,0,0,0,0,0,0,0,0,31012,1369
"광진구",1970,"여",1,0,510,0,0,0,0,0,0,10,36000,34,377730,376780,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,361,1659,1770,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,299000,5235250,5235250,0,992812,5,710486,0,0,0,0,16615,8833
"은평구",1944,"여",3,0,420,0,0,0,0,0,0,10,23000,74,88580,87910,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1579,1579,0,1822,636,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,80000,710580,710580,0,85837,3,91491,0,0,0,0,13867,1260
"동대문구",1973,"여",3,0,420,0,0,1,1,0,0,10,137480,1,700000,695000,1,1,3,1,1,40000,1,35682,30000,0,72518,0,0,0,0,0,0,0,15834,15834,0,6883,6573,2940,257,201709,1,121000,0,79,100,0,0,0,0,311000,4478890,4434750,1,85000,3,67162,0,0,0,0,22257,4970
"영등포구",1981,"여",0,0,420,0,0,0,1,0,0,10,36000,34,400000,402630,0,0,3,1,1,39950,2,20654,5422,0,0,0,0,0.01,0,0,0,0,3657,3657,0,3703,0,0,0,NA,1,0,2032000,100,28,0,0,0,0,254400,3810920,3670830,1,721900,7,709479,0,0,0,0,21444,5367
"성동구",1969,"남",1,0,420,0,0,1,0,0,0,10,52530,13,914450,900000,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8141,8141,0,9225,2024,0,168,201501,1,87000,0,83,100,0,0,0,0,456000,11877790,11750250,0,485000,4,438704,0,0,0,0,32468,17613
"은평구",1934,"여",0,0,910,0,0,0,0,0,0,10,23000,74,540000,546430,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2865,2865,0,1390,4266,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,175000,1729640,1705440,0,23700,2,3013,0,0,0,0,28700,5501
"송파구",1980,"여",0,3,420,0,0,0,0,0,0,10,25690,68,810830,817200,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,535,200,335,346,0,0,23,NA,1,263000,348000,68,72,0,0,0,0,334490,3239120,2890710,1,310000,1,126078,0,0,0,0,20609,617
"양천구",2001,"남",6,0,910,0,0,0,0,0,0,10,19000,89,295680,276510,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1385,0,1385,1517,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,179000,1227180,1221560,0,18500,2,20000,0,0,0,0,15860,2796
"서초구",1974,"남",6,0,440,0,0,1,1,0,0,10,120000,1,3242090,3172216,0,1,3,3,3,76000,1,20000,19287,5523,5139,0,0,0.01,0,0,0,467,13748,11282,2466,11074,1514,0,87,200607,NA,NA,NA,NA,NA,0,0,0,646000,221000,7789340,8302352,0,50000,1,29096,0,0,0,0,32539,2235
"도봉구",1977,"여",0,2,420,0,0,0,0,0,0,10,35000,36,407740,403250,0,0,3,1,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,9702,9702,0,8191,3852,0,0,NA,1,0,0,100,100,0,0,0,0,154480,3670830,3781660,0,60000,1,23276,0,0,0,0,6007,77
"관악구",1970,"남",2,0,910,0,0,0,1,0,0,10,32000,44,157820,162460,0,0,3,0,3,90000,8,82640,0,0,84494,72518,0,0,0,0,0,0,250,250,0,82,0,0,0,NA,1,869000,0,41,100,0,0,0,0,265220,2773500,2688330,2,642300,18,327064,0,0,0,0,38584,746
"서초구",1978,"여",3,1,910,0,0,0,1,0,0,10,56000,11,669340,669720,0,0,3,1,3,80000,2,56000,40000,0,86770,0,0,0,0,0,0,0,9575,9310,265,7334,682,0,0,NA,1,0,0,100,100,0,0,0,0,216000,3365010,3365010,0,697800,4,701714,0,0,0,0,28695,1369
"양천구",1966,"남",4,0,510,0,0,1,1,0,0,10,142030,1,622690,619240,0,1,3,1,3,60000,1,49114,29269,50000,0,0,0,0,0,0,0,953,2589,2589,0,2602,0,0,0,200808,3,0,1666000,100,33,0,0,0,0,258920,2896490,2864620,0,383680,2,289870,0,0,0,0,55017,2302
"강서구",1976,"여",3,0,510,0,0,0,0,0,1,10,32400,44,170000,157820,0,0,3,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,9212,5913,3299,6494,153,0,0,NA,1,0,0,100,100,1,0,0,94000,66000,557570,531400,1,299100,2,242892,0,0,0,0,7430,8854
"양천구",1973,"여",4,0,910,0,0,0,0,0,0,10,31000,47,261520,255660,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,135000,1108920,1108920,0,0,0,0,0,0,0,0,0,0
"구로구",1969,"여",0,0,430,0,0,1,1,0,0,10,46000,18,1470000,1455490,0,1,1,0,0,15980,1,15562,0,0,14031,0,0,0,0,0,0,0,5658,5658,0,12,4421,0,0,201204,2,6491000,3555000,3,14,0,0,0,0,385170,3771340,4200000,0,310000,2,227783,0,0,0,0,47288,18417
"중구",1947,"여",4,0,910,0,0,0,0,0,0,10,25000,68,556290,580230,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,119,130,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,209000,3365010,3365010,0,68900,2,0,0,0,0,0,36801,581
"강남구",1997,"여",1,0,510,0,0,0,0,0,1,10,27600,60,666840,669190,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10178,0,10178,5970,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,103000,4391840,4434750,0,0,0,0,0,0,0,0,5454,18417
"성북구",1982,"여",3,1,420,0,0,0,0,0,0,10,38000,30,914450,900000,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7981,7981,0,6937,0,0,0,NA,1,0,0,100,100,0,0,0,0,220000,3905060,3895210,2,444000,3,511137,0,0,0,0,28320,3744
"송파구",2002,"여",5,0,910,0,0,0,1,0,0,10,17000,94,126230,126900,0,0,3,0,3,14000,1,14338,5076,0,0,0,0,0,0,0,0,0,2527,0,2527,2513,0,0,52,NA,1,763000,81000,45,89,0,0,0,0,219000,2096230,2042310,0,523800,4,441529,0,0,0,0,19408,4970
"강남구",1949,"남",3,1,420,0,0,0,0,0,0,10,27000,60,346450,340000,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5245,5245,0,5411,228,0,0,NA,2,4317000,1195000,6,43,0,0,0,0,216000,3861770,3653210,0,697800,3,701714,0,0,0,0,18955,1369
"송파구",1981,"여",4,3,440,0,0,0,0,0,0,10,75000,5,900000,907620,0,0,3,2,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1130,23,1107,1441,0,0,0,NA,2,119000,3798000,80,12,0,0,0,1970000,128000,3600000,3600000,1,10000,2,15000,0,0,0,0,9312,1034
"동작구",1977,"남",4,0,420,0,0,1,0,0,0,10,54000,12,724100,758290,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3009,3009,0,3320,0,0,0,201612,1,516000,144000,55,84,0,0,0,0,175000,1395480,1387760,0,0,0,0,0,0,0,0,4774,4
"노원구",1947,"여",2,5,910,0,0,0,1,0,0,10,33000,42,442680,442680,0,0,3,1,1,26680,6,11456,11621,0,11265,0,0,0,0,0,0,0,11289,9932,1357,8396,2151,0,0,200804,1,0,747000,100,56,0,0,0,0,180200,1746870,1641780,0,327900,8,306142,0,0,0,0,28695,5983
"강북구",1950,"남",3,0,510,0,0,0,1,0,1,10,22000,78,605160,609500,0,0,3,0,0,350000,6,377000,388713,0,95025,0,0,0,0,0,0,1047,9388,0,9388,6756,0,0,0,NA,NA,NA,NA,NA,NA,1,0,45000,0,152000,3426860,3426860,0,270000,5,179803,0,0,0,0,23919,17293
"관악구",1947,"여",3,1,910,0,0,1,1,0,0,10,21000,82,582300,590470,0,1,1,0,0,80000,6,80000,105650,123546,21290,0,0,0,0,0,0,1673,2184,2184,0,1398,0,0,0,201601,NA,NA,NA,NA,NA,0,0,0,0,161000,2488060,2408060,0,288800,11,255843,0,0,0,0,13124,6113
"광진구",1957,"남",0,0,410,0,0,1,1,0,0,10,151800,1,2158580,2188450,0,13,3,23,3,450000,1,475556,477397,300000,0,0,0,0,0,0,0,9855,51,0,51,53,0,2000,0,200609,NA,NA,NA,NA,NA,0,0,0,0,294940,5235250,5235250,0,992812,5,709479,0,0,0,0,16615,2341
"광진구",1969,"여",1,0,510,0,0,0,0,0,0,10,34000,39,104140,99720,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3153,3147,6,2751,528,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,174000,789100,789100,1,0,0,0,0,0,0,0,0,11833
"강서구",1965,"여",2,0,420,0,0,1,0,0,0,10,20000,85,980000,980000,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,200806,1,0,0,100,100,0,0,0,0,216000,4627550,4627550,0,0,0,0,0,0,0,0,27077,1188
"동작구",1981,"남",1,4,910,0,0,0,0,0,0,10,27000,60,134250,131880,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,159000,3167980,2890710,0,18500,1,0,0,0,0,0,6007,304
"관악구",1967,"남",4,0,910,0,0,0,0,0,0,10,36000,34,300000,295610,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,1339,0,605,1086,0,0,NA,1,0,0,100,100,0,0,0,0,149400,1108920,978570,0,0,0,0,0,0,0,0,2390,4516
"성북구",1982,"남",3,1,910,0,0,0,0,0,0,10,36000,34,686430,725000,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2438,2255,183,2586,0,0,0,NA,1,55000,884000,87,51,0,0,0,0,216000,3905060,3895210,2,20000,2,0,0,0,0,0,12295,3744
"서초구",1976,"남",3,1,420,0,0,1,0,0,0,10,37000,32,669340,669340,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201609,1,0,0,100,100,0,0,0,0,223470,1870290,1759290,0,0,0,0,0,0,0,0,13018,1369
"강동구",1977,"여",3,0,510,0,0,0,1,0,1,10,29000,54,170000,34000,0,0,3,0,0,51640,2,30427,0,0,35092,0,0,0,0,0,0,0,7861,7861,0,4491,174,0,0,NA,1,0,0,100,100,1,0,56056,106000,139000,1133680,997680,1,193100,4,179621,0,0,0,0,20500,11452
"성북구",1956,"여",3,1,910,0,0,0,0,0,0,10,25000,68,578390,575590,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,1670,0,1651,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,220000,3905060,3905060,1,171400,3,151770,0,0,0,0,23857,2235
"은평구",1946,"여",3,0,510,0,0,0,0,0,0,10,37000,32,203490,203490,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,1055,0,1030,0,0,3859,NA,NA,NA,NA,NA,NA,0,0,0,0,139000,1351510,1351510,0,0,0,0,0,0,0,0,9793,1835
"강남구",1976,"남",3,0,510,0,0,1,1,0,1,10,50000,15,1400340,1400340,0,1,3,1,0,40800,1,0,0,0,0,0,0,0,0,0,0,0,26496,26496,0,22428,13815,0,0,201506,NA,NA,NA,NA,NA,1,0,0,160000,637230,10905460,10624590,0,0,0,0,0,0,0,0,35376,25
"서대문구",1982,"남",0,0,420,0,0,0,0,0,0,10,52000,13,695000,695000,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,777,793,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,274000,2879760,2879760,0,43000,2,0,0,0,0,0,5009,777
"강서구",1949,"여",3,0,420,0,0,1,0,0,0,10,20000,85,924050,820200,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,21,0,0,0,202102,1,0,273000,100,76,0,0,0,0,346750,2879760,2864620,0,0,0,0,0,0,0,0,31871,11579
"양천구",1955,"남",2,1,420,0,0,1,1,0,0,10,46000,18,875830,874000,0,1,1,1,1,5000,3,6004,5523,0,0,0,0,0,0,0,0,0,21287,14812,6475,14400,4534,0,0,200603,3,6568000,10671000,3,2,0,0,0,0,137000,1783520,1783520,0,59000,1,17272,0,0,0,0,9317,7190
"도봉구",1953,"여",3,1,420,0,0,0,0,0,0,10,22000,78,600000,653720,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5788,1412,4376,4563,0,0,0,NA,1,624000,0,50,100,0,0,0,0,257000,3149920,3262130,0,50000,1,0,0,0,0,0,29883,7421
"강북구",1968,"남",1,0,510,0,0,0,1,0,1,10,65000,7,249270,249270,0,0,3,0,3,182000,3,126000,0,31810,0,0,0,0,0,0,0,1612,3242,2589,653,5171,0,0,0,NA,2,249000,7261000,69,4,1,0,0,160000,254400,1982050,1982050,1,166500,11,154778,0,0,0,0,21444,6544
"영등포구",1981,"여",2,2,420,0,0,0,0,0,0,10,36000,34,622690,628700,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22515,22414,101,24229,1673,0,0,NA,1,0,1352000,100,40,0,0,0,0,159000,3670830,3670830,0,0,0,95,0,0,0,0,7746,5983
"영등포구",1973,"남",1,1,510,0,0,1,1,0,0,10,52000,13,383730,384090,0,1,3,1,3,1000,1,0,0,0,0,0,0,0,0,0,0,0,1623,1623,0,1623,2896,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,129230,1872590,1783520,1,14900,3,0,0,0,0,0,15550,3864
"용산구",1951,"여",2,3,510,0,0,1,0,0,0,10,35000,36,1072500,909270,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9350,9350,0,8991,1645,0,0,NA,1,3552000,454000,8,67,0,0,0,0,240000,2894620,2864620,0,20000,1,15000,0,0,0,0,2289,365
"서초구",1973,"남",4,0,910,0,0,1,0,0,0,10,40000,26,1081130,1112850,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8546,8546,0,9225,0,0,0,201212,NA,NA,NA,NA,NA,0,0,0,0,280000,8442100,8302352,0,520540,4,511137,0,0,0,0,25465,5401
"양천구",1966,"남",5,0,420,0,0,1,1,0,0,10,142030,1,622690,623250,0,1,3,0,3,270000,5,215000,194167,280000,0,0,0,0,0,0,0,2576,20419,20419,0,22428,0,0,0,198603,NA,NA,NA,NA,NA,0,0,0,0,171000,2513290,2521270,0,140000,12,30000,0,0,0,0,30962,2796
"성북구",2004,"여",4,0,910,0,0,0,0,0,0,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,171000,1480700,1477800,0,0,0,0,0,0,0,0,5137,481
"용산구",1978,"여",3,1,420,0,0,0,0,0,0,10,33000,42,127680,130720,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,184000,2513290,2647650,0,68900,2,11456,0,0,0,0,10229,4
"영등포구",1983,"여",0,0,420,0,0,0,0,0,0,10,36000,34,622690,623250,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9143,9143,0,2690,9643,0,0,NA,2,0,6243000,100,5,0,0,0,0,171000,3895210,3895210,0,10000,1,6004,0,0,0,0,12617,8833
"은평구",2005,"여",3,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,120,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,239000,3112260,3102490,0,331900,2,194167,0,0,0,0,16860,7774
"동대문구",2006,"여",4,0,910,0,0,0,0,0,0,10,15000,98,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,238000,2524780,2533360,0,171400,1,188274,0,0,0,0,46164,1663
"강서구",1975,"남",3,0,420,0,0,0,0,0,0,10,60000,9,371000,371000,0,0,3,1,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,777,0,777,808,0,0,0,201204,1,0,830000,100,53,0,0,0,0,210000,2896490,2879760,0,30000,1,14203,0,0,0,0,25117,1000
"영등포구",1986,"남",0,0,420,0,0,0,0,0,0,10,36000,34,400000,402630,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,186,101,165,0,0,0,NA,1,0,3000,100,100,0,0,0,0,210000,3810920,3653210,0,0,0,0,0,0,0,0,32620,5501
"노원구",1968,"남",1,5,510,0,0,0,0,0,1,10,50000,15,276510,289030,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15345,15345,0,6883,8389,0,0,NA,1,303000,0,66,100,1,18625,0,0,172000,1774080,1688630,1,327900,3,317268,0,0,0,0,36598,6826
"동대문구",1950,"여",3,3,510,0,0,1,1,0,0,10,33000,42,900000,721290,1,2,1,0,0,46300,2,31810,0,0,35092,7424,0,0,0,0,0,0,637,250,387,412,0,0,0,202105,NA,NA,NA,NA,NA,0,0,0,0,141000,935420,1038840,1,132500,4,80000,0,0,0,0,111875,1573
"동작구",1977,"여",1,0,910,0,0,0,1,0,0,10,32000,44,1255910,1321750,0,0,3,0,0,58300,1,5971,0,0,5121,0,0,0,0,0,0,0,5497,5497,0,2831,1949,0,0,NA,1,0,0,100,100,0,0,0,0,238000,6513100,6513100,0,444000,3,388713,0,0,0,0,46164,692
"성동구",1993,"남",2,0,910,0,0,0,0,0,0,10,28000,57,1255910,1255910,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2814,2814,0,1703,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,201000,6181420,6111546,0,0,0,5000,0,0,0,0,2935,948
"성동구",1997,"남",1,0,910,0,0,0,0,0,0,10,21000,82,134250,134250,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2132,0,2132,2071,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,152000,2042310,2006230,0,35900,2,35474,0,0,0,0,21716,1835
"송파구",1955,"남",0,2,510,0,0,1,0,0,0,10,32000,44,183890,186800,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,684,128,556,458,0,0,0,200503,NA,NA,NA,NA,NA,0,0,0,0,180230,898160,818160,0,287050,6,235050,0,0,0,0,22356,490
"송파구",1971,"남",2,0,420,0,0,0,0,0,0,10,46000,18,389000,387720,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,452,452,0,383,73,0,452,NA,1,0,0,100,100,0,0,0,0,223470,3262130,3262130,0,127200,6,66627,0,0,0,0,11628,777
"관악구",1946,"여",3,0,910,0,0,0,0,0,0,10,21000,82,353160,322500,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,1497,74,1822,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,144000,1222080,1262100,0,60000,1,29167,0,0,0,0,6826,1835
"노원구",1999,"남",6,2,910,0,0,0,0,0,0,10,20000,85,97910,94240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,0,744,729,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,104000,415290,463480,0,60000,1,12293,0,0,0,0,13867,919
"서초구",1978,"남",4,0,420,0,0,0,0,0,0,10,48000,16,1531750,1502410,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,406350,11186540,10624590,1,369300,1,289870,0,0,0,0,52555,20930
